book_id,title,author,publisher,original_title,translator,pub_year,pages,price,currency_unit,binding,isbn,author_intro,book_intro,content,tags,picture
1005576,影响力,[美] 罗伯特·B·西奥迪尼,中国社会科学出版社,Influence: The Psychology of Persuasion,张力慧,1-Dec,294,3800,元,平装,9.79E+12,"罗伯特·西奥迪尼博士是亚利桑那州立大学心理学系的著名教授。他在北卡罗莱那大学取得博士学位，又在哥伦比亚大学进行过博士后研究，受到很多实验社会心理学方面的严格训练。
译者张力慧，湖南长沙人，曾在北京清华大学和美国斯坦福大学学习管理工程和数学，取得博士学位，现在美国硅谷地区生活和工作。
","人们对影响力的运用存在于社会的每个角落，当一个要求用不同的方式提出来时，你的反应就会不知不觉地从负面抵抗变成积极合作，你为什么会说“是”，这一转变中究竟蕴涵着怎样的心理策略？《影响力》这本妙趣横生的书将会告诉你。
","引言
影响的武器
卡嗒，哗
走捷径的风险
牟利者
柔道
互惠
一个古老的原则：给予，索取……再索取
互惠原理是怎样起作用的
互惠原理具有压倒性的力量
?政治
?并非免费的试用
?互惠原理认可强加于人的负债感
?互惠原理引起不公平的交换
相互退让
拒绝－退让策略
?相互退让、认知对比和水门事件之谜
?进退两难
?这里是我的血，欢迎再来
?甜蜜的副产品
?责任感
?满意度
怎样保护自己
?积极抵抗
?分清敌友
承诺和一致
――脑子里的怪物
勇往直前
?寻找一条捷径
?躲进愚昧的城堡
?玩一玩捉迷藏的游戏
?承诺是关键
?心灵和头脑
?魔术般的行动
?公众的眼睛
?额外的努力
?内心的选择
?长出自己的腿来
?做对社会有益之事
怎样保护自己
?来自肠胃的信号
?来自心灵的信号
社会认同
――我们就是真理
社会认同原理
?榜样的力量
?洪水之后
死亡的原因：不确定
?科学的方法
?不要成为牺牲品
学我的样，照我的做
?学我的样去死
?孤岛效应
怎样保护自己
?伪造的证据
?无意的错误
喜好
――友好的窃贼
为影响人而交朋友
我喜欢你的几个原因
?外表的吸引力
?相似性
?称赞
?接触和合作
?去露营去
?回到学校
关联
?还记得巴甫洛夫吗？
?从新闻、天气到体育运动
怎样保护自己
权威
――引导下的敬重
权威的压力
盲目服从的诱惑和陷阱
权威的暗示
?头衔
?衣着
?外部标志
怎样保护自己
?真正的专家
?伪装的真诚
短缺
――少数的天下
物以稀为贵
?数量有限
?时间限制
心理抗拒
?成年人的抗拒性：爱情、枪枝、清洁剂
?审查制度
最佳条件
?新的短缺：价值更高的小甜饼和公民权冲突
?对稀少资源的竞争：愚蠢的狂热
?怎样保护自己
立即生效的影响力
――自动化的时代，原始的依从
原始的机械性
现代的机械性
捷径是神圣不可侵犯的
· · · · · ·     (
)
","心理学
影响力
营销
社会心理学
心理
沟通
管理
社会心理
",unknown_value_please_contact_support
1005660,雕刻时光,[俄] 安德烈·塔可夫斯基,人民文学出版社,Sculpting in Time,,3-Aug,286,2500,元,平装,9.79E+12,"安德烈·塔可夫斯基：一九三二年生于俄罗斯札弗洛塞镇，是诗人阿尔谢尼伊·塔可夫斯基之子。曾就学于苏联电影学院，一九六一年毕业。他的电影曾经赢得多项国际性大奖；第一部长故事片《伊万的童年》于一九六二年获得威尼斯影展金狮奖。其最后一部作品《牺牲》荣获一九八六年夏纳影展评审团特别奖，同年十二月，塔可夫斯基因肺癌病逝于巴黎，享年五十四岁。
","许多影评人曾试着诠释其浓烈的个人化视野，却始终难以企及。终于，在这本《雕刻时光》里，他记录了自己的思想、回忆，首度披露其重要作品的创作灵感、发展脉络、工作方法以及浓烈的自传内涵，并深入探究影像创作的种种问题。这些文章系长期陆续写成，惟《牺牲》一章口述于其生命最后几周。在这本艺术证言里，我们看到这位大师在“一团时间”里雕塑生命，仿佛时间奔驰穿越镜头，烙印于画面之中。
","前言
1 缘起
2 艺术――理想的思慕
3 烙印时光
4 电影的宿命角色
5 电影影像
6 寻找观众的作者
7 艺术家的责任
8 《乡愁》之后
9 《牺牲》
结论
附录一 塔可夫斯基传略
附录二 作品目录
· · · · · ·     (
)
","电影
塔可夫斯基
雕刻时光
电影理论
安德烈·塔可夫斯基
艺术
传记
安德烈.塔可夫斯基
",unknown_value_please_contact_support
1005918,堂吉诃德,,译林出版社,Don Quixote de la Mancha,屠孟超,2002-7-1,992,3500,元,平装,9.79E+12,,"《堂吉诃德》（1606-1615）是塞万提斯最杰出的作品。俄国批评家别林斯基说：“在欧洲所有一切文学作品中，把严肃和滑稽，悲剧性和喜剧性，生活中的琐屑和庸俗与伟大和美丽如此水乳交融……这样的范例仅见于塞万提斯的《堂吉诃德》。”
","上卷
致贝哈尔公爵
序言
第一章 叙述有名的绅士堂吉诃德?德?拉曼却的性格和日常生活。
第二章 叙述异想天开的堂吉诃德第一次离乡出行。
第三章 叙述堂吉诃德如何自封为骑士的趣事。
第四章 叙述我们的骑士离开客店后的遭遇。
第五章 继续叙述我们的骑士的不幸遭遇。
下卷
献辞
序言致读者
第一章 神父和理发师跟堂吉诃德谈论他的病。
第二章 叙述桑丘?潘沙跟堂吉诃德的外甥女和女管家的争吵，以及其他一些有趣的事情。
第三章 叙述堂吉诃德、桑丘?潘沙和参孙?卡拉斯科学士间进行的一番有趣的谈话。
第四章 桑丘回答了参孙?卡拉斯科学士提出的问题，以及其他值得一叙的事情。
第五章 叙述桑丘?潘沙和他妻子特雷莎?潘沙之间进行的一番妙趣横生的谈话以及其他一些值得记叙的事情。
· · · · · ·     (
)
","塞万提斯
外国文学
堂吉诃德
西班牙
小说
名著
经典
外国名著
",unknown_value_please_contact_support
1006203,工商巨子,(美)荣?切尔诺,海南出版社,"Titan : The life of John D.Rockefeller,Sr.",王恩冕等,Jun-00,966,6500,,软精装,9.79E+12,"译者小传
王恩冕先生是北京对外经济贸易大学英语教授、硕士生导师，研究和教学方向为翻译理论、中外翻译史和经贸翻译。主要著作有《新编英汉翻译》、《大学英汉翻译教程》等；译著有《增长理论》、《海顿钢琴奏鸣曲》、《建立面向市场的企业》、《危机与振兴》等，在专业刊物上发表有关翻译理论的论文数篇，还常年担任美国《财富》杂志中文版的主要译者。
为了便于国内读者了解书中涉及的众多历史人物、事件、经济案例和有关法规，王恩冕先生还在书中做了一些简要的注释。
",,"目录
约翰?D?洛克菲勒创业年谱
前言
引子 恶毒的舌头
第一章 放荡的男人
第二章 备兴之火
第三章 必定发财
第四章 商业中的新教精神
第五章 大拍卖
第六章 时代诗篇
第七章 百万富翁大街
第八章 同谋
第九章 新型君主
第十章 谜般人物
第十一章 虔信之家
第十二章 油田风波
第十三章 帝国中心
第十四章 后台老板
第十五章 寡妇的葬礼
第十六章 托拉斯问题
第十七章 教育巨头
第十八章 复仇者
第十九章 帝国王储
第二十章 标准石油帮
第二十一章 事事热心
第二十二章 复仇天使
第二十三章 愚者的信念
第二十四章 百万富翁专列
第二十五章 怪老头
第二十六章 亡命首富
第二十七章 审判日
第二十八章 慈善托拉斯
第二十九章 大屠杀
第三十章 性格迥异的夫妻
第三十一章 忏悔
第三十二章 王朝的承继
第三十三章 过去、现在与将来
第三十四章 继承人
第三十五章 天堂再相会
致谢
作者小传
译者小传
· · · · · ·     (
)
","传记
洛克菲勒
商业
人物传记
工商巨子
管理
商业史
人物
",unknown_value_please_contact_support
1006341,红粉,苏童,上海文艺出版社,,,4-Aug,189,1600,元,平装,9.79E+12,"苏童，江南苏州人氏。一九八零年考入北京师范大学中文系，据说在那里度过了最令他难忘的四个年头，而他的大名却仍旧在这所著名学府中被人一再提起。一九八三年投入小说创作，从此一发而不可收，从此中国当代文坛便再难抹去他的形象。他喜欢“新潮”，曾在其中尽情畅游。他也喜欢“传统”，喜欢琢磨中国的历史风云。有一天《妻妾成群》问世了，又经电影“大腕”张艺谋之手调弄成了著名的《大红灯笼高高挂》，最后角逐奥斯卡金像奖，虽然结果未尽人意，但中国电影界和文学界都给不大不小地“震”了一下。中国人由《大红灯笼高高挂》而知道《妻妾成群》，最后迷恋上了这位可爱的苏童，而苏童则从《妻妾成群》再一次出发，走上了自己独特的文学之路。
","红粉，ISBN：9787532127252，作者：苏童著
","1 红粉
2 离婚指南
3 已婚男人
4 平静如水
5 你好，养蜂人
· · · · · ·     (
)
","苏童
小说
红粉
中国文学
当代文学
中国
女性
文学
",unknown_value_please_contact_support
1006419,十六世纪明代中国之财政与税收,[美] 黄仁宇,生活·读书·新知三联书店,Taxation and Governmental Finance in Sixteenth-Century Ming China,,1-Jun,459,2500,元,平装,9.79E+12,"黄仁宇 （1918-2000），生于湖南长沙，1936年入天津南开大学电机工程系就读。抗日战争爆发后，先在长沙《抗日战报》工作，后来进入国民党成都中央军校，1950年退伍。其后赴美攻读历史，获学士、硕士、博士学位。曾任哥伦比亚大学访问副教授及哈佛大学东亚研究所研究员。参与《明代名人传》及《剑桥中国史》的集体研究工作。
","《十六世纪明代中国之财政与税收》的英文原版初版于1974年。作者以明实录、明人奏疏笔记、明代地方志等史料为基础，充分吸收了中国大陆、台湾以及欧美、日本的研究成果，对十六世纪中国明代的财政与税收进行了详尽的分析，提出了许多有价值的观点。黄仁宇是对明代财政政策作出全面说明的第一人，对许多新发现的细节性材料进行了全面的历史性透视。
","序
致谢
度量衡说明
明代诸帝
明代的两京十三布政司衅
第一章 财政组织与通行的做法
第二章 16世纪的现实与主要的财政问题
第三章 田赋（一）――税收结构
第四章 田赋（二）――税收管理
第五章 盐的专卖
第六章 杂色收入
第七章 财政管理
第八章 结语
书名略语
附录
参考文献
译者后记
· · · · · ·     (
)
","黄仁宇
历史
明代财政史
经济史
中国历史
明史
明朝
经济
",unknown_value_please_contact_support
1006560,血酬定律,吴思,中国工人出版社,,,3-Aug,287,2380,,平装,9.79E+12,"吴思：著名历史学家。1957年生于北京，中国人民大学中文系毕业。曾任《农民日报》、《桥》等报章杂志的记者及编辑，目前为杂志《炎黄春秋》的执行主编。作品广泛见于网络及各类报章杂志。
","本书提出了血酬和元规则等概述，这些概念代表了我力所能及的深度。所谓血酬，即流血拼命所得的酬报，体现着生命与生存资源的交换关系。从晚清到民国，吃这碗饭的人比产业工人多得多。血酬的价值，取决于所拼抢的东西，这就是“血酬定律”。这个道理很浅显，却可以推出许多惊人的结论。如果再引入一些因素，一层一层地推论下去，还可以解释书中的其他概念，成为贯穿全书的基本逻辑。因此，作者把“血酬定律”当作书名。
","自序
正编
1.匪变：血酬定律及其推想
2.命价考略
3.潜规则与正式规则切换的秘密
4.刘瑾潜流
5.县官的隐身份
6.灰牢考略
7.庶人用暗器
8.出售英雄
9.硬伙企业
10.洋旗的价值
11.地霸发迹的历程
12.我认出了一个小物种
13.白员的胜局
14.金庸给我们编了什么梦
杂编
1.《万历十五年》没说透（访谈）
2.潜规则的定义
3.废渠的事理
4.雁户：基本故事和变型故事
5.老虎为什么不长翅膀（寓言）
后记：中国通史的一种读法
· · · · · ·     (
)
","历史
吴思
血酬定律
社会
社会学
潜规则
政治
中国历史
",unknown_value_please_contact_support
1006737,米,苏童,台海出版社,,,2000-1-1,302,1800,元,平装,9.79E+12,"苏童，男，生于1963年1月，江苏苏州人。1980年考入北京师范大学中文系，1984年到南京工作，一度担任《钟山》编辑，现为中国作家协会江苏分会驻会专业作家。1983年开始发表小说，迄今有作品百十万字，其中中短篇小说集七部，长篇小说二部。中篇小说 《妻妾成群》被著名电影导演张艺谋改编成电影《大红灯笼高高挂》，获奥斯卡金像奖提名。
","民以食为天，苏童的一部《米》讲述了主人翁五龙摆脱饥饿贫困的人生历程，伴着一个家族三代人的颓败，乡村与都市的纠缠与冲突，随着食欲的满足而又落入性欲的陷阱。五龙为“米”而来，也终于死于回乡火车的米堆上。整部长篇充满着可阅读的快感，且不乏深层的寓意。有评论家称之为“一半是历史，一半是寓言”，又有称之为一部精致的具有中国传统特色的“米雕”。总之，《米》是苏童为数不多的长篇中最值得重视的一部小说。
",,"苏童
小说
米
中国文学
当代文学
中国
温饱思淫欲
文学
",unknown_value_please_contact_support
1006884,随园食单,袁枚,江苏古籍出版社,,,2000年,85,600,,平装,9.79E+12,,"清代大学者袁枚在治学之余对饮食文化也情有独钟。由于他在诗士林的声望与地位，使得他 常常成为各地门生故旧，社会名流宴请的对象。
而他每次遇上美味佳肴都要让自己的家厨向 主人的厨师学习烹饪之法，以至四十多年来，积累了大量珍贵 的食谱，于是就有了这本值 得重视的文化遗产――《随园食单》
","须知单/1
? 先天须知、作料须知、洗刷须知、调剂须知、配拱须知……?
戒单/8
? 戒外加油、戒同锅热、戒耳餐、戒目食、戒穿凿……?
海鲜单/13
? 燕窝、海参三法、鱼翅二法、鳆鱼、淡菜……?
江鲜单/16
? 刀鱼二法、鲥鱼、鲟鱼、黄鱼、班鱼……?
特牲单/18
? 猪头二法、猪蹄四法、猪爪、猪筋、猪肚二法……?
杂牲单/28
? 牛肉、牛舌、羊头、羊蹄、羊羹……?
羽族单/32
? 白片鸡、鸡松、生炮鸡、鸡粥、焦鸡……?
水族有鳞单/42
? 边鱼、鲫鱼、白鱼、土步鱼、鱼松……?
水族无鳞单46
? 汤鳗、红煨鳗、炸鳗、生炒甲鱼、酱炒甲鱼……?
杂素菜单/52
? 蒋侍郎豆腐、杨中丞豆腐、张恺豆腐、庆元豆腐、芙蓉豆腐……?
小菜单/61
? 笋脯、天目笋、玉兰片、素火腿、宣城笋脯……?
点心单/69
? 鳗面、温面、鳝面、裙带面、素面……?
饭粥单/80
茶酒单/81
? 茶、武夷茶、龙井茶、常州阳羡茶、洞庭君山茶……???
· · · · · ·     (
)
","美食
袁枚
饮食
随园食单
食谱
中国
生活
历史
",unknown_value_please_contact_support
1007305,红楼梦,,人民文学出版社,,,Dec-96,1606,5970,元,平装,9.79E+12,"曹雪芹,（？-1763，一作1764）清小说家。名霑，字梦阮，号雪芹、芹圃、芹溪。为满洲正白旗“包衣”人。自曾祖起，三代任江宁织造，其祖曹寅尤为康熙帝所信用。雍正初年，在统计阶级内部政治斗争牵连下，雪芹家受到重大打击，其父免职，产业被抄，遂随家迁居北京。他早年经历了一段封建大官僚地主家庭的繁华生活，后因家道衰落，趋于艰困。晚期居北京西郊，贫病而卒，年未及五十。性情高傲，嗜酒健谈。具有深厚的文化修养和卓越的艺术才能。他生活在我国已有资本主义生产萌芽的封建末世，在其后期又有机会接触到下层人民，因而对当时社会阶级斗争和思想斗争有较具体的感受，看到了统治阶级的腐朽凶残和内部的分崩离析。曾以十年时间，从事《石头记》（即《红楼梦》）的创作。书中通过一个贵族官僚大家庭的盛衰历史的描写，塑造了许多典型人物形象，对当时社会的黑暗腐败，进行了深刻的解剖和批判，并热情地歌...
曹雪芹,（？-1763，一作1764）清小说家。名霑，字梦阮，号雪芹、芹圃、芹溪。为满洲正白旗“包衣”人。自曾祖起，三代任江宁织造，其祖曹寅尤为康熙帝所信用。雍正初年，在统计阶级内部政治斗争牵连下，雪芹家受到重大打击，其父免职，产业被抄，遂随家迁居北京。他早年经历了一段封建大官僚地主家庭的繁华生活，后因家道衰落，趋于艰困。晚期居北京西郊，贫病而卒，年未及五十。性情高傲，嗜酒健谈。具有深厚的文化修养和卓越的艺术才能。他生活在我国已有资本主义生产萌芽的封建末世，在其后期又有机会接触到下层人民，因而对当时社会阶级斗争和思想斗争有较具体的感受，看到了统治阶级的腐朽凶残和内部的分崩离析。曾以十年时间，从事《石头记》（即《红楼梦》）的创作。书中通过一个贵族官僚大家庭的盛衰历史的描写，塑造了许多典型人物形象，对当时社会的黑暗腐败，进行了深刻的解剖和批判，并热情地歌颂了具有异端思想的男女青年，成为我国古典小说中伟大的现实主义作品。但其中也反映了作者为封建制度“补天”的幻想和找不到出路的悲观情绪。据称先后曾增删五次，但未成全书而卒；今流行本一百二十回，后四十回一般认为是高鹗所续。也能诗，又善画石，但作品流传绝少。
","《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主思想的萌动。结构宏大、情节委婉、细节精致，人物形象栩栩如生，声口毕现，堪称中国古代小说中的经 典。
由红楼梦研究所校注、人民文学出版社出版的《红楼梦》以庚辰（1760）本《脂砚斋重评石头记》为底本，以甲戌（1754）本、已卯（1759）本、蒙古王府本、戚蓼生序本、舒元炜序本、郑振铎藏本、红楼梦稿本、列宁格勒藏本（俄藏本）、程甲本、程乙本等众多版本为参校本，是一个博采众长、非常适合大众阅读的本子；同时，对底本的重要修改，皆出校记，读者可因以了解《红楼梦》的不同版本状况。
红学所的校注本已印行二十五年，其间1994年曾做过一次修订，又十几年过去，2008年推出修订第三版，体现了新的校注成果和科研成果。...
","第一回 甄士隐梦幻识通灵 贾雨村风尘怀闺秀
第二回 贾夫人仙逝扬州城 冷子兴演说荣国府
第三回 托内兄如海酬训教 接外孙贾母惜孤女
第四回 薄命女偏逢薄命郎 葫芦僧乱判葫芦案
第五回 游幻境指迷十二钗 饮仙醪曲演红楼梦
第六回 贾宝玉初试云雨情 刘姥姥一进荣国府
第七回 送宫花贾琏戏熙凤 宴宁府宝玉会秦钟
第八回 比通灵金莺微露意 探宝钗黛玉半含酸
第九回 恋风流情友入家塾 起嫌疑顽童闹学堂
第十回 金寡妇贪利权受辱 张太医论病细穷源
第十一回 庆寿辰宁府排家宴 见熙凤贾瑞起淫心
第十二回 王熙凤毒设相思局 贾天祥正照风月鉴
第十三回 秦可卿死封龙禁尉 王熙凤协理宁国府
第十四回 林如海捐馆扬州城 贾宝玉路谒北静王
第十五回 王凤姐弄权铁槛寺 秦鲸卿得趣馒头庵
第十六回 贾元春才选凤藻宫 秦鲸卿夭逝黄泉路
第十七回 大观园试才题封额 荣国府归省庆元宵
第十八回 皇恩重元妃省父母 天伦乐宝玉呈才藻
第十九回 情切切良宵花解语 意绵绵静日玉生香
第二十回 王熙凤正言弹妒意 林黛玉俏语谑娇音
第二十一回 贤袭人娇嗔箴宝玉 俏平儿软语救贾琏
第二十二回 听曲文宝玉悟禅机 制灯谜贾政悲谶语
第二十三回 西厢记妙词通戏语 牡丹亭艳曲警芳心
第二十四回 醉金刚轻财尚义侠 痴女儿遗帕惹相思
第二十五回 魇魔法叔嫂逢五鬼 红楼梦通灵遇双真
第二十六回 蜂腰桥设言传密意 潇湘馆春困发幽情
第二十七回 滴翠亭杨妃戏彩蝶 埋香冢飞燕泣残红
第二十八回 蒋玉菡情赠茜香罗 薛宝钗羞笼红麝串
第二十九回 享福人福深还祷福 痴情女情重愈斟情
第三十回 宝钗借扇机带双敲 龄官划蔷痴及局外
第三十一回 撕扇子作千金一笑 因麒麟伏白首双星
第三十二回 诉肺腑心迷活宝玉 含耻辱情烈死金钏
第三十三回 手足耽耽小动唇舌 不肖种种大承笞挞
第三十四回 情中情因情感妹妹 错里错以错劝哥哥
第三十五回 白玉钏亲尝莲叶羹 黄金莺巧结梅花络
第三十六回 绣鸳鸯梦兆绛芸轩 识分定情悟梨香院
第三十七回 秋爽斋偶结海棠社 蘅芜苑夜拟菊花题
第三十八回 林潇湘魁夺菊花诗 薛蘅芜讽和螃蟹咏
第三十九回 村姥姥是信口开河 情哥哥偏寻根究底
第四十回 史太君两宴大观园 金鸳鸯三宣牙牌令
第四十一回 贾宝玉品茶栊翠庵 刘姥姥醉卧怡红院
第四十二回 蘅芜君兰言解疑癖 潇湘子雅谑补馀香
第四十三回 闲取乐偶攒金庆寿 不了情暂撮土为香
第四十四回 变生不测凤姐泼醋 喜出望外平儿理妆
第四十五回 金兰契互剖金兰语 风雨夕闷制风雨词
第四十六回 尴尬人难免尴尬事 鸳鸯女誓绝鸳鸯偶
第四十七回 呆霸王调情遭苦打 冷郎君惧祸走他乡
第四十八回 滥情人情误思游艺 慕雅女雅集苦吟诗
第四十九回 琉璃世界白雪红梅 脂粉香娃割腥啖膻
第五十回 芦雪庵争联即景诗 暖香坞雅制春灯谜
第五十一回 薛小妹新编怀古诗 胡庸医乱用虎狼药
第五十二回 俏平儿情掩虾须镯 勇晴雯病补雀金裘
第五十三回 宁国府除夕祭宗祠 荣国府元宵开夜宴
第五十四回 史太君破陈腐旧套 王熙凤效戏彩班衣
第五十五回 辱亲女愚妾争闲气 欺幼主刁奴蓄险心
第五十六回 敏探春兴利除宿弊 识宝钗小惠全大体
第五十七回 慧紫鹃情辞试忙玉 慈姨妈爱语慰痴颦
第五十八回 杏子阴假凤泣虚凰 茜纱窗真情揆痴理
第五十九回 柳叶渚边嗔莺咤燕 绛芸轩里召将飞符
第六十回 茉莉粉替去蔷薇硝 玫瑰露引来茯苓霜
第六十一回 投鼠忌器宝玉瞒赃 判冤决狱平儿行权
第六十二回 憨湘云醉眠芍药茵 呆香菱情解石榴裙
第六十三回 寿怡红群芳开夜宴 死金丹独艳理亲丧
第六十四回 幽淑女悲题五美吟 浪荡子情遗九龙佩
第六十五回 贾二舍偷娶尤二姨 尤三姐思嫁柳二郎
第六十六回 情小妹耻情归地府 冷二郎一冷入空门
第六十七回 见土仪颦卿思故里 闻秘事凤姐讯家童
第六十八回 苦尤娘赚入大观园 酸凤姐大闹宁国府
第六十九回 弄小巧用借剑杀人 觉大限吞生金自逝
第七十回 林黛玉重建桃花社 史湘云偶填柳絮词
第七十一回 嫌隙人有心生嫌隙 鸳鸯女无意遇鸳鸯
第七十二回 王熙凤恃强羞说病 来旺妇倚势霸成亲
第七十三回 痴丫头误拾绣春囊 懦小姐不问累金凤
第七十四回 惑奸谗抄检大观园 矢孤介社绝宁国府
第七十五回 开夜宴异兆发悲音 赏中秋新词得佳谶
第七十六回 凸碧堂品笛感凄清 凹晶馆联诗悲寂寞
第七十七回 俏丫鬟抱屈夭风流 美优伶斩情归水月
第七十八回 老学士闲征危画词 痴公子杜撰芙蓉诔
第七十九回 薛文龙悔娶河东狮 贾迎春误嫁中山狼
第八十回 美香菱屈受贪夫棒 王道士胡诌妒妇方
第八十一回 占旺相四美钓游鱼 奉严词两番入家塾
第八十二回 老学究讲义警顽心 病潇湘痴魂惊恶梦
第八十三回 省宫闱贾元妃染恙 闹闺阃薛宝钗吞声
第八十四回 试文字宝玉始提亲 探惊风贾环重结怨
第八十五回 贾存周报升郎中任 薛文起复惹放流刑
第八十六回 受私贿老官翻案牍 寄闲情淑女解琴书
第八十七回 感秋声抚琴悲往事 坐禅寂走火入邪魔
第八十八回 博庭欢宝玉赞孤儿 正家法贾珍鞭悍仆
第八十九回 人亡物在公子填词 蛇影杯弓颦卿绝粒
第九十回 失绵衣贫女耐嗷嘈 送果品小朗惊叵测
第九十一回 纵淫心宝蟾工设计 布疑阵宝玉妄谈禅
第九十二回 评女传巧姐慕贤良 玩母珠贾政参聚散
第九十三回 甄家仆投靠贾家门 水月庵掀翻风月案
第九十四回 宴海棠贾母赏花妖 失宝玉通灵知奇祸
第九十五回 因讹成实元妃薨逝 以假混真宝玉疯颠
第九十六回 瞒消息凤姐设奇谋 泄机关颦儿迷本性
第九十七回 林黛玉焚稿断痴情 薛宝钗出闺成大礼
第九十八回 苦绛珠魂归离恨天 病神瑛泪洒相思地
第九十九回 守官箴恶奴同破例 阅邸报老舅自担惊
第一百回 破好事香菱结深恨 悲远嫁宝玉感离情
第一百一回 大观园月夜警幽魂 散花寺神签占异兆
第一百二回 宁国府骨肉病灾浸 大观园符水驱妖孽
第一百三回 施毒计金桂自焚身 昧真禅雨村空遇旧
第一百四回 醉金刚小鳅生大浪 痴公子馀痛触前情
第一百五回 锦衣军查抄宁国府 骢马使弹劾平安州
第一百六回 王熙凤致祸抱羞惭 贾太君祷天消灾患
第一百七回 散馀资贾母明大义 复世职政老沐天恩
第一百八回 强欢笑蘅芜庆生辰 死缠绵潇湘闻鬼哭
第一百九回 候芳魂五儿承错爱 还孽债迎女返真元
第一百十回 史太君寿终归地府 王凤姐力诎失人心
第百十一回 鸳鸯女殉主登太虚 狗彘奴欺天招伙盗
第百十二回 活冤孽妙姑遭大劫 死雠仇赵妾赴冥曹
第百十三回 忏宿冤凤姐托村妪 释旧憾情婢感痴郎
第百十四回 王熙凤历幻返金陵 甄应嘉蒙恩还玉阙
第百十五回 惑偏私惜春矢素志 证同类宝玉失相知
第百十六回 得通灵幻镜悟仙缘 送慈柩故乡全孝道
第百十七回 阻超凡佳人双护玉 欢聚党恶子独承家
第百十八回 记微嫌舅兄欺弱女 警谜语妻妾谏痴人
第百十九回 中乡魁宝玉却尘缘 沐皇恩贾家延世泽
第百二十回 甄士隐详说太虚情 贾雨村归结红楼梦
· · · · · ·     (
)
","红楼梦
古典文学
曹雪芹
经典
古典名著
小说
名著
中国
",unknown_value_please_contact_support
